term,mean,max,min,std,document_count
seri,0.0221338275374642,0.3005526789707449,0.0006276042020270776,0.036718577477863036,369
preambul,0.09223938529856107,0.32861256334806094,0.005335406932588443,0.13656051917013853,4
invasion,0.05624396751383971,0.25323855986608224,0.0012926330201980995,0.07131290991407817,21
difund,0.042833173768428386,0.299780724784331,0.001056895025681348,0.06424463678391763,83
solicitud,0.037816598609138316,0.13616066151620493,0.0018528861403838152,0.04780056913306685,47
agremi,0.24616487870792092,0.24616487870792092,0.24616487870792092,0.0,1
medic,0.028181542467514625,0.15215408359547358,0.0008419593558642807,0.034198645927099536,226
sen,0.04677385243903249,0.2205539067693133,0.0011108230006009229,0.05013711430714462,67
nad,0.01782163174085475,0.1815839835876476,0.0006600053924130762,0.026172191677640948,302
ella,0.018430361665868002,0.14978503952671557,0.0013720256078184401,0.024028002650631184,256
grup,0.026849583079221456,0.16754747734424416,0.0011013199650147514,0.03212347408956938,447
campan,0.03585613017867776,0.1518788321560625,0.0007763002552274887,0.03591755840522594,181
narrat,0.051701315314707966,0.23772393249781526,0.003180647263350353,0.08589722855601427,9
rumor,0.01776491187580108,0.14006281965922637,0.0023716490992128315,0.02149511567605723,41
registr,0.028562157876959853,0.1810844992799232,0.0015504590721524525,0.034367021867416726,254
avis,0.05234154354301404,0.17193130564963685,0.0020438814271235956,0.05456168771611068,75
qui,0.012830900999267696,0.1563188215279288,0.0005904765356129267,0.018025546982746044,529
reci,0.02844188714950004,0.16084575986882083,0.002044052163100703,0.044368404994865406,52
pidi,0.019542068070124756,0.13277293820796665,0.0011184676859910235,0.028984442294500676,90
consult,0.015362339153560065,0.14377057004572774,0.0010124688031389276,0.02859110437263281,64
oficial,0.025878086261280873,0.1411086464051705,0.001153476673611748,0.030938396929699505,285
sab,0.01856472220385554,0.14961059383635833,0.0011120708164248636,0.023443560741335676,585
cas,0.01740270159055735,0.14573645585961245,0.00040576275413349176,0.02061725178457698,960
pais,0.01816133252960211,0.16261347786890196,0.0009674574786449298,0.022173700806695812,784
aeronav,0.03623575213116406,0.21750867697717144,0.003805260269019794,0.05066878842895601,24
blanc,0.030971563376247985,0.19465460924559377,0.0008129426836242895,0.03971029785847583,166
envuelt,0.08754288412921861,0.24871501927915443,0.004619521160459777,0.08208663590579883,11
llam,0.021565298650889665,0.2706393445694065,0.0006133855706685113,0.032860443493241645,483
acto,0.03215152175851425,0.16332685046495904,0.0015894010360544865,0.039641480927482695,93
terror,0.055653004490455474,0.27899693039559453,0.0009709869967364079,0.06313561733870461,84
camion,0.0586386496669693,0.25395944146910693,0.0027727934538900254,0.07052621712568319,39
bomb,0.11376404538909339,0.5930712179836676,0.0018468547076174932,0.16072452833148354,48
capital,0.030949575072159015,0.15292532958082095,0.0013354567774117182,0.03585674027897725,206
cauc,0.03325559611717249,0.21921106155392328,0.007375876902891093,0.048695790626819314,23
alianz,0.023372016107905135,0.19146863827118638,0.0012536350025310614,0.03355443939501144,38
verd,0.01792504359209465,0.12553510081927557,0.0008219372000254759,0.026836472152631772,211
podri,0.019135371810826397,0.14938026271149002,0.0007306643284801143,0.025269169309955417,375
particip,0.026304890322976022,0.11916607147355861,0.0012046336929675441,0.029222451036725983,249
eleccion,0.04985490298297308,0.20138395052655436,0.0008490495937878444,0.045010253497300035,220
intern,0.033679293829789854,0.21662953076036665,0.0009549793699412915,0.04956650738255333,90
tampoc,0.017526864578549708,0.20372282579994794,0.0014257429488332282,0.029005492358643335,141
plane,0.0435305058956828,0.2247377704822096,0.0028051762038105855,0.06328001143769119,16
escog,0.033193160183215595,0.22391455878163066,0.00354441490156745,0.056301634054697264,32
candidatur,0.06212778543479955,0.1935481467815816,0.0011431739700865791,0.05706980067533607,36
urnas,0.0950105981799363,0.5573512822717483,0.0032628334779080527,0.15842096348236503,12
ener,0.02751929024361347,0.14715922338794107,0.0007688918986648443,0.034814785588411605,187
crisis,0.020206930888764112,0.1450135267199398,0.00164713228895888,0.027114667133770008,147
diplomat,0.03649137841676829,0.2072713420116834,0.0012022699652649849,0.05517643986306105,31
envi,0.027761971159047726,0.1567981321732773,0.0008947719499018542,0.03503862954520884,205
migrant,0.05732765110526477,0.165537357611961,0.0030541947898885796,0.043265062128378017,88
vuel,0.03274278258000264,0.18658108144783217,0.0012675345207053817,0.03750904614958197,52
discurs,0.04805346692068829,0.4010071032169332,0.0010234520035698991,0.08007622807598279,67
asamble,0.04543675097651972,0.1795454547892856,0.003124340860602417,0.043268884627247414,62
general,0.02831666065960939,0.17910063667413872,0.000596730880937612,0.031819101625930275,399
intervencion,0.03291350088357782,0.17246822646292248,0.0026998783103150043,0.04406871850509834,74
habi,0.016628772216452252,0.1810513086766132,0.0005963481840468155,0.021974221894532714,574
dad,0.026797027354369486,0.13391650382855613,0.0007605435246964795,0.03383903261842711,194
reces,0.16568114262870456,0.3169049429686914,0.014457342288717675,0.1512238003399869,2
eso,0.013224014928707423,0.11212712526975353,0.0006056932985586159,0.017572110771112114,554
sill,0.037046334121495945,0.39947767302675363,0.0013388291577889387,0.08872155437465015,40
vaci,0.02988869909022751,0.19148517433152545,0.002097777983474205,0.04606469691016169,46
sheinbaum,0.1259863847771058,0.304623167058397,0.005573852698761441,0.13633119227120996,5
refiri,0.02551279158893236,0.2060013940791002,0.002667029959594772,0.04362740638949443,32
exmandatari,0.06908147104492042,0.2628435186691371,0.0047829258980322704,0.08189700925661994,17
delincuent,0.04446007943188438,0.26475684183706516,0.002850253081977974,0.06492219443043229,47
detect,0.030585359959843673,0.16692477993147659,0.0010508988915353598,0.04093661027689522,85
medi,0.01728336592543232,0.15661010034681522,0.0004862194543555523,0.021891992078684093,649
prueb,0.021699544744831406,0.17977074451315397,0.0007507826917022672,0.033408835635907345,217
crim,0.026697427350903753,0.18839275802313044,0.0010271299846785849,0.039055714606765365,60
ajust,0.02199606169415223,0.22014859352508448,0.0028498199809072425,0.04067488793262397,28
mafi,0.03406651041109538,0.22323642569815622,0.004331183683715238,0.051659377418176715,26
esmeralder,0.11386052393634884,0.31321493608788004,0.014183317860583248,0.14096485669180558,3
propi,0.0187304589726249,0.22477220122881014,0.0011360958849045612,0.029575219922161184,297
sus,0.01624024190848559,0.16348484160623247,0.0006447693139597249,0.019528608450964505,1267
seguidor,0.023980263675425332,0.17263986037431306,0.001019681138058187,0.03471997219474406,62
han,0.022623258846263976,0.16127052959907695,0.0008582784970679986,0.02280651652525503,1100
caid,0.06252285916023849,0.22089106036740178,0.0009737656953551355,0.061950128670032016,83
usuari,0.030860812347386257,0.1688092734712248,0.0010202524712438668,0.036671947424237836,96
burl,0.01802194738725355,0.18496570250026584,0.0023831061769112546,0.02691386849113343,45
desd,0.015122205485639032,0.19559577290747815,0.0006844331089297447,0.020075577787761305,949
norteamer,0.053426262686773064,0.2624619725211222,0.003795334419104102,0.09361312771503102,6
defens,0.03232216519974712,0.16237934717536295,0.0008288504960227343,0.040506122277054815,155
exdiput,0.12495911959516466,0.34168902118677824,0.016594168799357885,0.15325118310132307,3
le,0.016562455458594832,0.11576099668778615,0.000675122453466871,0.018544528550576266,972
solicit,0.03020264805415296,0.16733167371120636,0.0017504977753906514,0.035590156121588425,139
suspend,0.041191724857056806,0.22251818644929106,0.0009857120935395675,0.05383485298724691,72
audienci,0.05387698805785156,0.18968724992213248,0.002611464016449884,0.049303347367080134,85
preparatori,0.0687021986219857,0.3184696746519605,0.003231703340564175,0.1249085901406725,5
juez,0.06039803529603425,0.2338361948618321,0.0026422168910941483,0.05836230448638035,82
reproch,0.11388247733968757,0.38954546883582997,0.007048470485569903,0.12927997797850505,16
recurs,0.018088667266511326,0.172890290882037,0.0008825026448735067,0.03008830040751703,123
reanud,0.04512618387693262,0.2511240137008598,0.002421002761357982,0.06816569347315683,22
diligent,0.05112749980200448,0.2685327524397737,0.00417211903508123,0.07435800714313788,15
dia,0.02472613998564909,0.2192764457001697,0.0005214811063635126,0.032495785361602456,583
despu,0.018405640615206567,0.12765005502303842,0.0008437212034959772,0.022421206575616505,630
social,0.024353593319539613,0.12983776257163135,0.000859183325697833,0.025673021977377426,607
fueron,0.013890516191296314,0.1233244282443575,0.0006163419857737085,0.018034930153194594,366
cre,0.015430063488200743,0.18991208530256587,0.0006005125226958604,0.02327325577697996,565
canal,0.017897975083997333,0.19487218706383655,0.0009499698183612584,0.03476447505309501,150
dedic,0.029895678086951972,0.22963302076049544,0.0016100474724662257,0.047755318229573344,140
produc,0.028847709340219713,0.16778639132699524,0.0013388949093824066,0.03558177377916272,177
conten,0.0201382430422216,0.15533062379597298,0.000900467384324481,0.03306283882030967,181
fictici,0.03197085409478466,0.2716687920528169,0.003740121042028769,0.06714054776696173,14
entid,0.022653730065924013,0.16332011162731577,0.002998815608976137,0.02842288146372415,79
dich,0.021640096945737267,0.13383979932670204,0.0007406154903453868,0.028141489576220438,332
dond,0.016016866808024263,0.17484162348874635,0.0011166043011521852,0.022143006787485736,677
mal,0.022167027251203918,0.21166296960775577,0.0007808383595543033,0.02847805857795499,285
mentir,0.0468455867478975,0.18814990997396341,0.0012781923231926862,0.056215008046339936,50
desment,0.039999600493784544,0.2678837108377875,0.0024068617325946765,0.06728051559596511,26
mexic,0.025186530537192525,0.16930145838978522,0.0006922822015029837,0.03125484274002859,262
espan,0.04701684721836712,0.3546451119954672,0.0006102765714687382,0.040170278031724516,489
procuraduri,0.06057557674061844,0.2899939393792138,0.0035496863255571674,0.09530423000608354,7
advirti,0.01940961888832406,0.20538915028985236,0.001189612303366055,0.03649232048919993,49
aument,0.026576304990127475,0.1586676522127719,0.0012338075599748982,0.033724544529084424,231
extraordinari,0.04000339272296075,0.29252932533204296,0.0024766633736384865,0.06587574666165524,33
cedul,0.06163552533319745,0.27448633312100806,0.00868388674248031,0.07747974438695775,10
concentr,0.03518956221399681,0.19495153227277098,0.0009300277550495662,0.048861533236271716,92
municipi,0.04949952139357544,0.2158487952570758,0.00097657807598909,0.055221168094905314,82
fronteriz,0.04756246957328393,0.2409128471036519,0.002139648426028593,0.05725794260291257,64
inclu,0.01874759382344457,0.20066457923208225,0.001388361941181381,0.031830701007389876,272
extranjer,0.0398473430859405,0.1670058332803603,0.0008524659703405864,0.043590620849072184,140
edit,0.0718317522707071,0.23029168451773557,0.0024203485721988557,0.0795944702898213,11
ia,0.09858455841224391,0.28418822665640847,0.002541341062635068,0.12263252714939438,8
inaud,0.1484948164180189,0.29343050274878835,0.003559130087249455,0.14493568633076945,2
claudi,0.04261489411044756,0.2602454089491394,0.004554812248910953,0.0705056087821614,18
tarazon,0.31910262054730487,0.31910262054730487,0.31910262054730487,0.0,1
alent,0.025589888146758822,0.2081495733786385,0.004370169892086501,0.042932084232080156,20
montaj,0.08661178508402723,0.27906722510613097,0.00513483694195281,0.10167787677760734,9
miami,0.06696251659032043,0.20139692312701057,0.0030446343361866103,0.06395989107268266,24
imit,0.05807695569673791,0.2899939393792138,0.0017575390265406896,0.09523642187046487,7
plantill,0.05009067966379711,0.2598571054418249,0.004211919256632821,0.07441755785459626,14
emisor,0.06398128757468094,0.27448633312100806,0.003960593263352061,0.09079326257174143,10
fras,0.025001240267200974,0.18630597454308262,0.0020571471024920305,0.03816499312831382,76
precandidat,0.08500736440769684,0.2716687920528169,0.0036178652694685066,0.1112332952716467,14
ningun,0.015416927518076828,0.12116631031160975,0.0011319354740727148,0.02235337527777681,340
divulg,0.034464474570958616,0.2624237462395379,0.0025196711112773678,0.057507994086945326,29
autor,0.01805125880769101,0.12973737027138527,0.001008844247833478,0.022945171338973797,412
text,0.02139784911530183,0.22130580063754032,0.0023555699908200138,0.03651980112887737,66
juan,0.04034310863171428,0.21357960771946286,0.001624951841897958,0.042272795930488806,181
carl,0.036823226796791994,0.21497631388771266,0.0009346796255987506,0.04744805048763804,177
flori,0.29709554326818044,0.29709554326818044,0.29709554326818044,0.0,1
asumi,0.03543389844141683,0.1860998251692769,0.002192077550734781,0.05598487609479453,25
carg,0.02093474911576415,0.17535183244752833,0.0006771879035910907,0.029665162664563552,280
virus,0.027429249769889464,0.17726745925962575,0.0021645056077412034,0.02856720067040765,174
nunc,0.01810981010729599,0.18016536293268318,0.0008070648668921248,0.027070460085691916,258
adquir,0.027685880814541465,0.1706828729461022,0.001046896312936111,0.045922288819692104,55
relacion,0.020885210380734973,0.17391318571133807,0.0014226909093887346,0.03003992300410212,313
parqu,0.061510685074545504,0.2434257916766651,0.0011906696332010793,0.06321991271665366,69
habri,0.02903071804722271,0.23378583947350498,0.0008497440780499953,0.041103488575765165,131
ocurr,0.030142368788215464,0.1914048199855044,0.0008676118760360311,0.04094141554114473,176
entren,0.031363396086094196,0.25602430941915333,0.0022836657926386325,0.04318654925758738,55
jessic,0.05447106361381517,0.3507325367657325,0.010199007531152158,0.09933425069378266,10
radcliff,0.4786539308209573,0.4786539308209573,0.4786539308209573,0.0,1
apocrif,0.06175195448808479,0.23531073398445435,0.004582949150805357,0.08166132878914623,6
chin,0.03915870834933128,0.3340116665607206,0.0008346497801381025,0.04871127260331023,140
lueg,0.013050886492761522,0.22827068385111332,0.0005704174289782477,0.020285665911638683,448
trump,0.05191469360324293,0.36818704656426066,0.0027198887576675556,0.05263378722203777,167
orden,0.027596859997505975,0.3130973821286577,0.0012173304126308617,0.043139003077957,241
ejercit,0.02648506680498234,0.14192969256713678,0.001602164688379512,0.036021824441368575,90
estad,0.02053481650575213,0.1691332583268797,0.0008893948728845559,0.025777763208373067,725
unid,0.023593237498508075,0.1290195264405972,0.0010376905611844279,0.02541547552040424,541
